segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [β|ʒ|l|ð|r]	-strid,-syll +cons,+voice,+cont	0.0001	1028	66423	22660	0.0
[ɡ|b|d] [j|β|ʒ|l|ð|r|w]	-son,+voice,-cont +voice,+cont,-syll	0.0001	320	5866	24863	0.0
[l|r|ð|n|d|t] [ð|β|r|l]	-strid,+ant +cons,+voice,-strid,+cont	0.0001	708	32043	22340	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+voice,-syll +cont,-syll	0.0001	1028	47002	32113	0.0
[ɡ|b|d] [j|ʒ|l|r|ð|n|d]	-son,+voice,-cont +voice,+cor	0.0001	320	5866	24992	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|ʃ|ʒ]	+cons,+voice,-strid -ant	0.0001	320	44479	3306	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [s|ð|r|l]	+cons,+cor +cont,+ant	0.0001	708	39219	18377	0.0
[j|l|ŋ|r|w|n|m] [j|β|l|ð|r|w]	+son,-syll +voice,-strid,+cont,-syll	0.0001	708	29515	24543	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|ʃ|ʒ]	+cons,+voice -ant	0.0001	320	44799	3306	0.0
[l|s|r|ð|n|d|t] [j|n|r|l]	+ant +son,+cor	0.0001	708	36914	19693	0.0
[j|l|ð|r|n|d] [j|l|ŋ|r|w|n|m]	+voice,-strid,+cor +son,-syll	0.0001	708	24672	29515	0.0
[l|r|ð|n|d|t] [β|l|f|ð|r]	-strid,+ant +cons,-strid,+cont	0.0001	708	32043	22734	0.0
[d|ð] [ʃ|ʒ|β|l|s|f|r|ð]	-son,+voice,+ant +cons,+cont	0.0001	320	4979	29910	0.0
[β|l|r|ð|ɡ|d|b] [ʒ|d|ð]	+cons,+voice,-strid,-nas -son,+voice,+cor	0.0001	320	28206	5299	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [n|r|l]	+cons,+cor +son,+ant	0.0001	708	39219	18692	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [r|l]	-strid,-syll +son,+ant,-nas	0.0001	708	66423	11039	0.0
[j|l|ŋ|r|w|n|m] [j|β|ʒ|l|ð|r|w]	+son,-syll +voice,+cont,-syll	0.0001	708	29515	24863	0.0
[j|l|ŋ|r|w|n|m] [j|β|l|f|ð|r|w]	+son,-syll -strid,+cont,-syll	0.0001	708	29515	24937	0.0
[d|t] [ð|ʒ|r|l]	-son,+cor,-cont +cons,+voice,+cont,+cor	0.0001	320	10884	13826	0.0
[j|ʒ|l|r|ð|n|d] [j|l|ŋ|r|w|n|m]	+voice,+cor +son,-syll	0.0001	708	24992	29515	0.0
[j|l|r|ð|n|d|t] [ð|β|r|l]	-strid,+cor +cons,+voice,-strid,+cont	0.0001	708	33044	22340	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [s|ð|r|l]	+cor +cont,+ant	0.0001	708	40220	18377	0.0
[ʒ|d|ð] [ʒ|β|l|r|ð|ɡ|d|b]	-son,+voice,+cor +cons,+voice,-nas	0.0001	320	5299	28526	0.0
[ʒ|β|l|r|ð|ɡ|d|b] [ʒ|d|ð]	+cons,+voice,-nas -son,+voice,+cor	0.0001	320	28526	5299	0.0
[l|ŋ|r|n|m] [l|ŋ|r|n|m]	+cons,+son +cons,+son	0.0001	708	27312	27312	0.0
[d|ð] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	-son,+voice,+ant +voice,-syll,-nas	0.0001	320	4979	30729	0.0
[j|l|r|ð|n|d|t] [β|l|f|ð|r]	-strid,+cor +cons,-strid,+cont	0.0001	708	33044	22734	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [n|r|l]	+cor +son,+ant	0.0001	708	40220	18692	0.0
[p|ʃ|ʒ|β|l|s|f|r|ð|ɡ|d|ʔ|b|k|t] [ʒ|ð]	+cons,-nas -son,+voice,+cont,+cor	0.0001	320	55123	2787	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|ʃ|ʒ]	+voice,-strid,-syll -ant	0.0001	320	46682	3306	0.0
[ð|d|r|l] [s|ʃ|ʒ|ð]	+voice,+ant,-nas -son,+cont,+cor	0.0001	320	16018	9643	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|β|ʒ|l|ð|r|w]	+cons,-strid +voice,+cont,-syll	0.0001	1028	64220	24863	0.0
[l|s|r|ð|d|t] [ʒ|d|ð]	+ant,-nas -son,+voice,+cor	0.0001	320	29261	5299	0.0
[d|ð|t] [ð|ʒ|β]	-son,-strid,+ant -son,+voice,+cont	0.0001	320	13351	11621	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|ʃ|ʒ]	+voice,-syll -ant	0.0001	320	47002	3306	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [s|ð|r|l]	-cont +cont,+ant	0.0001	708	41486	18377	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [β|ʒ|l|ð|r]	+cons +cons,+voice,+cont	0.0001	1028	71396	22660	0.0
[d|ð] [ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,+ant +cons,+cor,-nas	0.0001	320	4979	31566	0.0
[ʒ|l|ð|r|d] [s|ʃ|ʒ|ð]	+cons,+voice,+cor,-nas -son,+cont,+cor	0.0001	320	16338	9643	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [j|n|r|l]	+cons,+cor +son,+cor	0.0001	708	39219	19693	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|r|l]	+cons,-strid +son,+cor,-nas	0.0001	708	64220	12040	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [n|r|l]	-cont +son,+ant	0.0001	708	41486	18692	0.0
[ʒ|d|ð] [ʃ|ʒ|β|l|s|f|r|ð]	-son,+voice,+cor +cons,+cont	0.0001	320	5299	29910	0.0
[ŋ|ɡ|n|d|m|b] [s|ʃ|ʒ]	+voice,-cont +strid	0.0001	320	22139	7176	0.0
[j|p|ʃ|ʒ|β|l|s|f|r|ð|ɡ|w|d|ʔ|b|k|t] [ʒ|ð]	-syll,-nas -son,+voice,+cont,+cor	0.0001	320	57326	2787	0.0
[d|ð] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	-son,+voice,+ant +cont,-syll	0.0001	320	4979	32113	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|β|ʒ|l|ð|r|w]	-strid,-syll +voice,+cont,-syll	0.0001	1028	66423	24863	0.0
[l|r|ð|n|d|t] [j|β|l|ð|r|w]	-strid,+ant +voice,-strid,+cont,-syll	0.0001	708	32043	24543	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [r|l]	+cons +son,+ant,-nas	0.0001	708	71396	11039	0.0
[j|β|l|r|ð|ɡ|w|d|b] [ʒ|d|ð]	+voice,-strid,-syll,-nas -son,+voice,+cor	0.0001	320	30409	5299	0.0
[d|t] [j|ʒ|l|ð|r]	-son,+cor,-cont +voice,+cont,+cor	0.0001	320	10884	14827	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [β|ʒ|l|ð|r]	-syll +cons,+voice,+cont	0.0001	1028	73599	22660	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [j|n|r|l]	+cor +son,+cor	0.0001	708	40220	19693	0.0
[d|ð] [j|ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,+ant +cor,-nas	0.0001	320	4979	32567	0.0
[ʒ|d|ð] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	-son,+voice,+cor +voice,-syll,-nas	0.0001	320	5299	30729	0.0
[j|ʒ|β|l|r|ð|ɡ|w|d|b] [ʒ|d|ð]	+voice,-syll,-nas -son,+voice,+cor	0.0001	320	30729	5299	0.0
[l|r|ð|n|d|t] [j|β|l|f|ð|r|w]	-strid,+ant -strid,+cont,-syll	0.0001	708	32043	24937	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|r|l]	-strid,-syll +son,+cor,-nas	0.0001	708	66423	12040	0.0
[j|l|ð|r|d] [s|ʃ|ʒ|ð]	+voice,-strid,+cor,-nas -son,+cont,+cor	0.0001	320	17019	9643	0.0
[j|l|ŋ|r|w|n|m] [l|ŋ|r|n|m]	+son,-syll +cons,+son	0.0001	708	29515	27312	0.0
[l|ŋ|r|n|m] [j|l|ŋ|r|w|n|m]	+cons,+son +son,-syll	0.0001	708	27312	29515	0.0
[β|ð|ɡ|d|b] [s|ʃ|ʒ|ð]	-son,+voice,-strid -son,+cont,+cor	0.0001	320	17167	9643	0.0
[j|l|r|ð|n|d|t] [j|β|l|ð|r|w]	-strid,+cor +voice,-strid,+cont,-syll	0.0001	708	33044	24543	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [r|l]	-syll +son,+ant,-nas	0.0001	708	73599	11039	0.0
[l|ŋ|r|n|m] [ʃ|ʒ|β|l|s|f|r|ð]	+cons,+son +cons,+cont	0.0001	708	27312	29910	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [j|n|r|l]	-cont +son,+cor	0.0001	708	41486	19693	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [s|ð|r|l]	+cons,+voice,-strid +cont,+ant	0.0001	708	44479	18377	0.0
[j|ʒ|l|ð|r|d] [s|ʃ|ʒ|ð]	+voice,+cor,-nas -son,+cont,+cor	0.0001	320	17339	9643	0.0
[ʒ|d|ð] [ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,+cor +cons,+cor,-nas	0.0001	320	5299	31566	0.0
[ʃ|ʒ|l|s|r|ð|d|t] [ʒ|d|ð]	+cons,+cor,-nas -son,+voice,+cor	0.0001	320	31566	5299	0.0
[ɡ|b|d] [ʒ|β|l|r|ð|ɡ|d|b]	-son,+voice,-cont +cons,+voice,-nas	0.0001	320	5866	28526	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [s|ð|r|l]	+cons,+voice +cont,+ant	0.0	708	44799	18377	0.0
[j|l|r|ð|n|d|t] [j|β|l|f|ð|r|w]	-strid,+cor -strid,+cont,-syll	0.0	708	33044	24937	0.0
[l|s|r|ð|n|d|t] [ð|β|r|l]	+ant +cons,+voice,-strid,+cont	0.0	708	36914	22340	0.0
[ʒ|β|ð|ɡ|d|b] [s|ʃ|ʒ|ð]	-son,+voice -son,+cont,+cor	0.0	320	17487	9643	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [n|r|l]	+cons,+voice,-strid +son,+ant	0.0	708	44479	18692	0.0
[l|ð|r|n|d] [s|ʃ|ʒ]	+voice,+ant +strid	0.0	320	23671	7176	0.0
[ʒ|d|ð] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	-son,+voice,+cor +cont,-syll	0.0	320	5299	32113	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [n|r|l]	+cons,+voice +son,+ant	0.0	708	44799	18692	0.0
[l|s|r|ð|n|d|t] [β|l|f|ð|r]	+ant +cons,-strid,+cont	0.0	708	36914	22734	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|β|ʒ|l|ð|r|w]	+cons +voice,+cont,-syll	0.0	1028	71396	24863	0.0
[ʒ|l|r|ð|n|d] [s|ʃ|ʒ]	+cons,+voice,+cor +strid	0.0	320	23991	7176	0.0
[ʒ|d|ð] [j|ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,+cor +cor,-nas	0.0	320	5299	32567	0.0
[j|ʃ|ʒ|l|s|r|ð|d|t] [ʒ|d|ð]	+cor,-nas -son,+voice,+cor	0.0	320	32567	5299	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|w|r|l]	+cons,-strid +son,-syll,-nas	0.0	708	64220	13242	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [s|ð|r|l]	+voice,-strid,-syll +cont,+ant	0.0	708	46682	18377	0.0
[ɡ|b|d] [ʃ|ʒ|β|l|s|f|r|ð]	-son,+voice,-cont +cons,+cont	0.0	320	5866	29910	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|r|l]	+cons +son,+cor,-nas	0.0	708	71396	12040	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [s|ð|r|l]	+voice,-syll +cont,+ant	0.0	708	47002	18377	0.0
[j|l|ð|r|n|d] [s|ʃ|ʒ]	+voice,-strid,+cor +strid	0.0	320	24672	7176	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ð|r|l]	+cons,-strid +voice,+cont,+ant	0.0	708	64220	13506	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|β|ʒ|l|ð|r|w]	-syll +voice,+cont,-syll	0.0	1028	73599	24863	0.0
[d|t] [ʒ|l|ð|r|d]	-son,+cor,-cont +cons,+voice,+cor,-nas	0.0	320	10884	16338	0.0
[j|l|ŋ|r|w|n|m] [j|l|ŋ|r|w|n|m]	+son,-syll +son,-syll	0.0	708	29515	29515	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [n|r|l]	+voice,-strid,-syll +son,+ant	0.0	708	46682	18692	0.0
[l|r|ð|n|d|t] [l|ŋ|r|n|m]	-strid,+ant +cons,+son	0.0	708	32043	27312	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|n|r|l]	+cons,+voice,-strid +son,+cor	0.0	708	44479	19693	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ʒ|ð]	+cons,-strid -son,+voice,+cont,+cor	0.0	320	64220	2787	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [ð|β|r|l]	+cons,+cor +cons,+voice,-strid,+cont	0.0	708	39219	22340	0.0
[l|ŋ|r|n|m] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+cons,+son +cont,-syll	0.0	708	27312	32113	0.0
[j|ʒ|l|r|ð|n|d] [s|ʃ|ʒ]	+voice,+cor +strid	0.0	320	24992	7176	0.0
[d] [p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t]	+voice,+ant,-cont,-nas +cons	0.0	320	2512	71396	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [n|r|l]	+voice,-syll +son,+ant	0.0	708	47002	18692	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|w|r|l]	-strid,-syll +son,-syll,-nas	0.0	708	66423	13242	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|n|r|l]	+cons,+voice +son,+cor	0.0	708	44799	19693	0.0
[ɡ|b|d] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	-son,+voice,-cont +voice,-syll,-nas	0.0	320	5866	30729	0.0
[j|l|ŋ|r|w|n|m] [ʃ|ʒ|β|l|s|f|r|ð]	+son,-syll +cons,+cont	0.0	708	29515	29910	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|r|l]	-syll +son,+cor,-nas	0.0	708	73599	12040	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [β|l|f|ð|r]	+cons,+cor +cons,-strid,+cont	0.0	708	39219	22734	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ð|r|l]	-strid,-syll +voice,+cont,+ant	0.0	708	66423	13506	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ð|β|r|l]	+cor +cons,+voice,-strid,+cont	0.0	708	40220	22340	0.0
[j|l|r|ð|n|d|t] [l|ŋ|r|n|m]	-strid,+cor +cons,+son	0.0	708	33044	27312	0.0
[d|ð|t] [ð|ʒ|r|l]	-son,-strid,+ant +cons,+voice,+cont,+cor	0.0	320	13351	13826	0.0
[d] [j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t]	+voice,+ant,-cont,-nas -syll	0.0	320	2512	73599	0.0
[l|s|r|ð|n|d|t] [j|β|l|ð|r|w]	+ant +voice,-strid,+cont,-syll	0.0	708	36914	24543	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ʒ|ð]	-strid,-syll -son,+voice,+cont,+cor	0.0	320	66423	2787	0.0
[ɡ|b|d] [ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,-cont +cons,+cor,-nas	0.0	320	5866	31566	0.0
[ð|d|r|l] [ð|ʒ|β]	+voice,+ant,-nas -son,+voice,+cont	0.0	320	16018	11621	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [β|l|f|ð|r]	+cor +cons,-strid,+cont	0.0	708	40220	22734	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|n|r|l]	+voice,-strid,-syll +son,+cor	0.0	708	46682	19693	0.0
[l|s|r|ð|n|d|t] [j|β|l|f|ð|r|w]	+ant -strid,+cont,-syll	0.0	708	36914	24937	0.0
[ɡ|b|d] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	-son,+voice,-cont +cont,-syll	0.0	320	5866	32113	0.0
[d|t] [j|ʒ|l|ð|r|d]	-son,+cor,-cont +voice,+cor,-nas	0.0	320	10884	17339	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [j|n|r|l]	+voice,-syll +son,+cor	0.0	708	47002	19693	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ð|β|r|l]	-cont +cons,+voice,-strid,+cont	0.0	708	41486	22340	0.0
[ʒ|l|ð|r|d] [ð|ʒ|β]	+cons,+voice,+cor,-nas -son,+voice,+cont	0.0	320	16338	11621	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|ð|r|l]	+cons,-strid -strid,+cont,+cor	0.0	708	64220	14507	0.0
[d|t] [ʒ|β|ð|ɡ|d|b]	-son,+cor,-cont -son,+voice	0.0	320	10884	17487	0.0
[ɡ|b|d] [j|ʃ|ʒ|l|s|r|ð|d|t]	-son,+voice,-cont +cor,-nas	0.0	320	5866	32567	0.0
[n|d] [ʃ|ʒ|β|s|f|ð]	+voice,+ant,-cont -son,+cont	0.0	320	10165	18871	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [β|l|f|ð|r]	-cont +cons,-strid,+cont	0.0	708	41486	22734	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|w|r|l]	+cons +son,-syll,-nas	0.0	708	71396	13242	0.0
[l|r|ð|n|d|t] [j|l|ŋ|r|w|n|m]	-strid,+ant +son,-syll	0.0	708	32043	29515	0.0
[j|l|ŋ|r|w|n|m] [j|ʃ|ʒ|β|l|s|f|r|ð|w]	+son,-syll +cont,-syll	0.0	708	29515	32113	0.0
[d|ð] [ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+voice,+ant +cons,+cor	0.0	320	4979	39219	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʒ|d|ð]	-son,-strid -son,+voice,+cor	0.0	320	36908	5299	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [j|β|l|ð|r|w]	+cons,+cor +voice,-strid,+cont,-syll	0.0	708	39219	24543	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|ð|r|l]	-strid,-syll -strid,+cont,+cor	0.0	708	66423	14507	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ð|r|l]	+cons +voice,+cont,+ant	0.0	708	71396	13506	0.0
[j|l|ð|r|d] [ð|ʒ|β]	+voice,-strid,+cor,-nas -son,+voice,+cont	0.0	320	17019	11621	0.0
[d|ð|t] [j|ʒ|l|ð|r]	-son,-strid,+ant +voice,+cont,+cor	0.0	320	13351	14827	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ʒ|ð]	+cons -son,+voice,+cont,+cor	0.0	320	71396	2787	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|w|r|l]	-syll +son,-syll,-nas	0.0	708	73599	13242	0.0
[j|l|r|ð|n|d|t] [j|l|ŋ|r|w|n|m]	-strid,+cor +son,-syll	0.0	708	33044	29515	0.0
[β|ð|ɡ|d|b] [ð|ʒ|β]	-son,+voice,-strid -son,+voice,+cont	0.0	320	17167	11621	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [j|β|l|f|ð|r|w]	+cons,+cor -strid,+cont,-syll	0.0	708	39219	24937	0.0
[d|ð] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+voice,+ant +cor	0.0	320	4979	40220	0.0
[j|ʒ|l|ð|r|d] [ð|ʒ|β]	+voice,+cor,-nas -son,+voice,+cont	0.0	320	17339	11621	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [j|β|l|ð|r|w]	+cor +voice,-strid,+cont,-syll	0.0	708	40220	24543	0.0
[β|l|r|ð|ɡ|d|b] [s|ʃ|ʒ]	+cons,+voice,-strid,-nas +strid	0.0	320	28206	7176	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [ð|β|r|l]	+cons,+voice,-strid +cons,+voice,-strid,+cont	0.0	708	44479	22340	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ð|r|l]	-syll +voice,+cont,+ant	0.0	708	73599	13506	0.0
[ʒ|β|ð|ɡ|d|b] [ð|ʒ|β]	-son,+voice -son,+voice,+cont	0.0	320	17487	11621	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [ð|β|r|l]	+cons,+voice +cons,+voice,-strid,+cont	0.0	708	44799	22340	0.0
[ʒ|β|l|r|ð|ɡ|d|b] [s|ʃ|ʒ]	+cons,+voice,-nas +strid	0.0	320	28526	7176	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [j|β|l|f|ð|r|w]	+cor -strid,+cont,-syll	0.0	708	40220	24937	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ʒ|ð]	-syll -son,+voice,+cont,+cor	0.0	320	73599	2787	0.0
[l|s|r|ð|n|d|t] [l|ŋ|r|n|m]	+ant +cons,+son	0.0	708	36914	27312	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [β|l|f|ð|r]	+cons,+voice,-strid +cons,-strid,+cont	0.0	708	44479	22734	0.0
[ʒ|d|ð] [ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+voice,+cor +cons,+cor	0.0	320	5299	39219	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [j|β|l|ð|r|w]	-cont +voice,-strid,+cont,-syll	0.0	708	41486	24543	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [β|l|f|ð|r]	+cons,+voice +cons,-strid,+cont	0.0	708	44799	22734	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [j|β|l|f|ð|r|w]	-cont -strid,+cont,-syll	0.0	708	41486	24937	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [j|ð|r|l]	+cons -strid,+cont,+cor	0.0	708	71396	14507	0.0
[s|d|ð|t] [ð|ʒ|β]	-son,+ant -son,+voice,+cont	0.0	320	18222	11621	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ð|β|r|l]	+voice,-strid,-syll +cons,+voice,-strid,+cont	0.0	708	46682	22340	0.0
[ʒ|d|ð] [j|ʃ|ʒ|l|s|r|ð|n|d|t]	-son,+voice,+cor +cor	0.0	320	5299	40220	0.0
[ŋ|ɡ|n|d|m|b] [s|ʃ|ʒ|ð]	+voice,-cont -son,+cont,+cor	0.0	320	22139	9643	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ð|β|r|l]	+voice,-syll +cons,+voice,-strid,+cont	0.0	708	47002	22340	0.0
[n|d|t] [ð|ʒ|β]	+cor,-cont -son,+voice,+cont	0.0	320	18537	11621	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [β|l|f|ð|r]	+voice,-strid,-syll +cons,-strid,+cont	0.0	708	46682	22734	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [j|ð|r|l]	-syll -strid,+cont,+cor	0.0	708	73599	14507	0.0
[d|ð|t] [ʒ|l|ð|r|d]	-son,-strid,+ant +cons,+voice,+cor,-nas	0.0	320	13351	16338	0.0
[j|β|l|r|ð|ɡ|w|d|b] [s|ʃ|ʒ]	+voice,-strid,-syll,-nas +strid	0.0	320	30409	7176	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [β|l|f|ð|r]	+voice,-syll +cons,-strid,+cont	0.0	708	47002	22734	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [l|ŋ|r|n|m]	+cons,+cor +cons,+son	0.0	708	39219	27312	0.0
[d|ð] [p|ʃ|ʒ|β|s|f|ð|ɡ|d|ʔ|b|k|t]	-son,+voice,+ant -son	0.0	320	4979	44084	0.0
[j|ʒ|β|l|r|ð|ɡ|w|d|b] [s|ʃ|ʒ]	+voice,-syll,-nas +strid	0.0	320	30729	7176	0.0
[ð|d|r|l] [ð|ʒ|r|l]	+voice,+ant,-nas +cons,+voice,+cont,+cor	0.0	320	16018	13826	0.0
[l|s|r|ð|n|d|t] [j|l|ŋ|r|w|n|m]	+ant +son,-syll	0.0	708	36914	29515	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|β|l|ð|r|w]	+cons,+voice,-strid +voice,-strid,+cont,-syll	0.0	708	44479	24543	0.0
[d|ð] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	-son,+voice,+ant +cons,+voice	0.0	320	4979	44799	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [l|ŋ|r|n|m]	+cor +cons,+son	0.0	708	40220	27312	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|β|l|ð|r|w]	+cons,+voice +voice,-strid,+cont,-syll	0.0	708	44799	24543	0.0
[ʒ|l|ð|r|d] [ð|ʒ|r|l]	+cons,+voice,+cor,-nas +cons,+voice,+cont,+cor	0.0	320	16338	13826	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [j|β|l|f|ð|r|w]	+cons,+voice,-strid -strid,+cont,-syll	0.0	708	44479	24937	0.0
