segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[s|t] [f|v]	+anterior,-voice +continuant,+labial,-sonorant	0.0	566	120876	41210	0.0
[ŋ] [b|d|g]	+dorsal,+nasal +voice,-continuant	0.0	16	76	52451	0.0
[ɲ|ʃ|ʒ] [d|z]	-anterior +anterior,+voice	0.0	221	21817	34861	0.0
[v|z|ʒ] [d|z|ʒ]	+continuant,+voice +coronal,+voice	0.0	365	44601	46524	0.0
[b|f|m|p|v] [d|z]	+consonantal,+labial +anterior,+voice	0.0	534	127403	34861	0.0
[l|s|z|ʃ|ʒ] [b]	+continuant,+coronal +labial,+voice,-continuant	0.0	409	155573	16819	0.0
[l|n] [ɲ|ʃ|ʒ]	+anterior,+sonorant -anterior	0.0	361	93588	21817	0.0
[ŋ] [d|z]	+dorsal,+nasal +anterior,+voice	0.0	13	76	34861	0.0
[b|d|g|k|p|t] [n]	-continuant,-sonorant +anterior,-lateral	0.0	527	189700	22955	0.0
[g] [l|s|z]	+dorsal,+voice +anterior,+continuant	0.0	237	6587	134167	0.0
[l|n|ɲ] [ɲ|ʃ|ʒ]	+coronal,+sonorant -anterior	0.0	361	93999	21817	0.0
[d|s|t|z|ʃ|ʒ] [n]	+coronal,-sonorant +anterior,-lateral	0.0	508	177143	22955	0.0
[w|ʁ] [z|ʒ]	+continuant,+dorsal +strident,+voice	0.0	298	80121	17479	0.0
[w|ŋ|ʁ] [z|ʒ]	+dorsal,+sonorant +strident,+voice	0.0	298	80197	17479	0.0
[z|ʒ] [b|p]	+strident,+voice +labial,-continuant,-sonorant	0.0	239	17479	51625	0.0
[d] [d|n|t]	+voice,-strident +anterior,-continuant	0.0	460	29045	115158	0.0
[z|ʒ] [p]	+strident,+voice +labial,-continuant,-voice	0.0	196	17479	34806	0.0
[m|w|ɥ] [d|n|t]	+labial,+sonorant +anterior,-continuant	0.0	669	61620	115158	0.0
[d] [d|n|t|ɲ]	+voice,-strident +coronal,-continuant	0.0	460	29045	115569	0.0
[l|n|ɲ] [w]	+coronal,+sonorant +back,+dorsal	0.0	371	93999	23274	0.0
[f|j|l|s|v|w|z|ɥ|ʁ|ʃ|ʒ] [z|ʒ]	+continuant,-syllabic +strident,+voice	0.0	570	295462	17479	0.0
[m|w|ɥ] [d|n|t|ɲ]	+labial,+sonorant +coronal,-continuant	0.0	669	61620	115569	0.0
[s|z] [b|d|g]	+anterior,+strident +voice,-continuant	0.0	457	63534	52451	0.0
[b|d|g|k|p|t] [n|ɲ]	-continuant,-sonorant +coronal,+nasal	0.0	527	189700	23366	0.0
[m] [b|v]	+labial,+nasal +labial,+voice	0.0	308	34568	43941	0.0
[d|s|t|z|ʃ|ʒ] [n|ɲ]	+coronal,-sonorant +coronal,+nasal	0.0	508	177143	23366	0.0
[b|d|g] [d|t]	+voice,-continuant -strident	0.0	549	52451	92203	0.0
[g|k] [v|z|ʒ]	+dorsal,-sonorant +continuant,+voice	0.0	357	45872	44601	0.0
[g|k|ŋ] [v|z|ʒ]	+dorsal,-continuant +continuant,+voice	0.0	357	45948	44601	0.0
[l|s|z] [b]	+anterior,+continuant +labial,+voice,-continuant	0.0	373	134167	16819	0.0
[b|m|p] [d|z|ʒ]	+labial,-continuant +coronal,+voice	0.0	497	86193	46524	0.0
[d|l|n|s|t|z] [z|ʒ]	+anterior +strident,+voice	0.0	518	249325	17479	0.0
[b|d|g] [b|p]	+voice,-continuant +labial,-continuant,-sonorant	0.0	408	52451	51625	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [z|ʒ]	+coronal +strident,+voice	0.0	539	271142	17479	0.0
[b|d|g] [b|f|p|v]	+voice,-continuant +labial,-sonorant	0.0	546	52451	92835	0.0
[ɲ|ʃ|ʒ] [b|d|g]	-anterior +voice,-continuant	0.0	264	21817	52451	0.0
[ʃ|ʒ] [d|z]	+strident,-anterior +anterior,+voice	0.0	213	21406	34861	0.0
[g] [l]	+dorsal,+voice +lateral	0.0	168	6587	70633	0.0
[f|k|p|s|t|ʃ] [z|ʒ]	-voice +strident,+voice	0.0	481	218798	17479	0.0
[b|d|g|v|z|ʒ] [t]	+voice -strident,-voice	0.0	608	97052	63158	0.0
[g|k] [d|z]	+dorsal,-sonorant +anterior,+voice	0.0	310	45872	34861	0.0
[ʒ] [p]	+voice,-anterior +labial,-continuant,-voice	0.0	156	11663	34806	0.0
[d] [b|d|g|v|z|ʒ]	+voice,-strident +voice	0.0	411	29045	97052	0.0
[v|z|ʒ] [b|p]	+continuant,+voice +labial,-continuant,-sonorant	0.0	371	44601	51625	0.0
[b|m|p] [m|n|ŋ|ɲ]	+labial,-continuant +nasal,-continuant	0.0	546	86193	58010	0.0
[l] [b]	+lateral +labial,+voice,-continuant	0.0	266	70633	16819	0.0
[f|s|v|z|ʃ|ʒ] [f|s|ʃ]	+continuant,-sonorant +continuant,-voice	0.0	782	126150	81549	0.0
[d] [j|ɥ]	+voice,-strident -back,-syllabic	0.0	179	29045	18558	0.0
[b|d|g] [d|n|t]	+voice,-continuant +anterior,-continuant	0.0	598	52451	115158	0.0
[b|d|g] [d|n|t|ɲ]	+voice,-continuant +coronal,-continuant	0.0	598	52451	115569	0.0
[b|m|p] [d|z]	+labial,-continuant +anterior,+voice	0.0	419	86193	34861	0.0
[ʃ|ʒ] [b|d|g]	+strident,-anterior +voice,-continuant	0.0	256	21406	52451	0.0
[d|z] [d]	+anterior,+voice +voice,-strident	0.0	243	34861	29045	0.0
[k|p|t] [f|v]	-continuant,-voice +continuant,+labial,-sonorant	0.0	574	137249	41210	0.0
[f|j|l|s|v|w|z|ɥ|ʁ|ʃ|ʒ] [ʒ]	+continuant,-syllabic +voice,-anterior	0.0	448	295462	11663	0.0
[m|w|ɥ] [l]	+labial,+sonorant +lateral	0.0	503	61620	70633	0.0
[d] [p]	+voice,-strident +labial,-continuant,-voice	0.0	242	29045	34806	0.0
[l] [j|ʁ]	+lateral +continuant,-lateral	0.0	541	70633	71627	0.0
[d|s|t|z] [b|v]	+anterior,-sonorant +labial,+voice	0.0	629	155737	43941	0.0
[ɲ|ʃ|ʒ] [d|z|ʒ]	-anterior +coronal,+voice	0.0	242	21817	46524	0.0
[b|f|m|p|v] [f|p]	+consonantal,+labial +labial,-voice	0.0	599	127403	48894	0.0
[s|z] [d]	+anterior,+strident +voice,-strident	0.0	326	63534	29045	0.0
[b|m|p] [m]	+labial,-continuant +labial,+nasal	0.0	414	86193	34568	0.0
[ʒ] [d]	+voice,-anterior +voice,-strident	0.0	139	11663	29045	0.0
[l|n] [ʃ]	+anterior,+sonorant -anterior,-voice	0.0	228	93588	9743	0.0
[l|n] [w]	+anterior,+sonorant +back,+dorsal	0.0	352	93588	23274	0.0
[l|n|ɲ] [ʃ]	+coronal,+sonorant -anterior,-voice	0.0	228	93999	9743	0.0
[d|t] [b|v]	-strident +labial,+voice	0.0	479	92203	43941	0.0
[f] [b|f|p|v|w|ɥ]	+continuant,+labial,-voice +labial,-nasal	0.0	309	14088	119887	0.0
[z] [l|s|z]	+anterior,+strident,+voice +anterior,+continuant	0.0	210	5816	134167	0.0
[d|l|s|t|z] [z|ʒ]	+anterior,-nasal +strident,+voice	0.0	471	226370	17479	0.0
[z] [d|z]	+anterior,+strident,+voice +anterior,+voice	0.0	106	5816	34861	0.0
[g] [l|s|z|ʃ|ʒ]	+dorsal,+voice +continuant,+coronal	0.0	238	6587	155573	0.0
[m|w|ɥ] [d|t]	+labial,+sonorant -strident	0.0	560	61620	92203	0.0
[ʒ] [b|p]	+voice,-anterior +labial,-continuant,-sonorant	0.0	182	11663	51625	0.0
[n|ɲ] [m|n|ŋ|ɲ]	+coronal,+nasal +nasal,-continuant	0.0	273	23366	58010	0.0
[ʃ|ʒ] [d|z|ʒ]	+strident,-anterior +coronal,+voice	0.0	234	21406	46524	0.0
[z] [w|ʁ]	+anterior,+strident,+voice +continuant,+dorsal	0.0	160	5816	80121	0.0
[z] [w|ŋ|ʁ]	+anterior,+strident,+voice +dorsal,+sonorant	0.0	160	5816	80197	0.0
[d] [m|n|ŋ|ɲ]	+voice,-strident +nasal,-continuant	0.0	304	29045	58010	0.0
[j|l|m|n|w|ŋ|ɥ|ɲ|ʁ] [g]	+sonorant,-syllabic +dorsal,+voice	0.0	286	227322	6587	0.0
[f|k|p|s|t|ʃ] [n]	-voice +anterior,-lateral	0.0	523	218798	22955	0.0
[n] [m|n|ŋ|ɲ]	+anterior,-lateral +nasal,-continuant	0.0	269	22955	58010	0.0
[b|f|m|p|v] [m|n|ŋ|ɲ]	+consonantal,+labial +nasal,-continuant	0.0	633	127403	58010	0.0
[l] [w|ʁ]	+lateral +continuant,+dorsal	0.0	553	70633	80121	0.0
[z|ʒ] [m|n|ŋ|ɲ]	+strident,+voice +nasal,-continuant	0.0	234	17479	58010	0.0
[l] [w|ŋ|ʁ]	+lateral +dorsal,+sonorant	0.0	553	70633	80197	0.0
[z] [l|s|z|ʃ|ʒ]	+anterior,+strident,+voice +continuant,+coronal	0.0	221	5816	155573	0.0
[k|p|t] [v|z|ʒ]	-continuant,-voice +continuant,+voice	0.0	574	137249	44601	0.0
[b|d|g|v|z|ʒ] [k]	+voice +dorsal,-voice	0.0	453	97052	39285	0.0
[l|n] [g]	+anterior,+sonorant +dorsal,+voice	0.0	182	93588	6587	0.0
[b|d|g] [b|d|g]	+voice,-continuant +voice,-continuant	0.0	384	52451	52451	0.0
[f|k|p|s|t|ʃ] [n|ɲ]	-voice +coronal,+nasal	0.0	523	218798	23366	0.0
[l|n|ɲ] [g]	+coronal,+sonorant +dorsal,+voice	0.0	182	93999	6587	0.0
[g|k|w|ʁ] [b|v]	+dorsal,-nasal +labial,+voice	0.0	544	125993	43941	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [n]	-sonorant +anterior,-lateral	0.0	622	315850	22955	0.0
[j|ʁ] [b]	+continuant,-lateral +labial,+voice,-continuant	0.0	253	71627	16819	0.0
[b|d|g] [f|p]	+voice,-continuant +labial,-voice	0.0	369	52451	48894	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [n|ɲ]	-sonorant +coronal,+nasal	0.0	622	315850	23366	0.0
[m|w|ɥ] [b]	+labial,+sonorant +labial,+voice,-continuant	0.0	233	61620	16819	0.0
[v|z|ʒ] [f|p]	+continuant,+voice +labial,-voice	0.0	337	44601	48894	0.0
[s|ʃ] [f|s|ʃ]	+strident,-voice +continuant,-voice	0.0	535	67461	81549	0.0
[ɲ|ʃ|ʒ] [m]	-anterior +labial,+nasal	0.0	198	21817	34568	0.0
[k] [ʃ]	+dorsal,-voice -anterior,-voice	0.0	141	39285	9743	0.0
[z|ʒ] [f|p]	+strident,+voice +labial,-voice	0.0	210	17479	48894	0.0
[b|d|g|v|z|ʒ] [g|k]	+voice +dorsal,-sonorant	0.0	478	97052	45872	0.0
[b|d|g|v|z|ʒ] [g|k|ŋ]	+voice +dorsal,-continuant	0.0	478	97052	45948	0.0
[ʃ|ʒ] [m]	+strident,-anterior +labial,+nasal	0.0	194	21406	34568	0.0
[z] [l|m|n|ŋ|ɲ|ʁ]	+anterior,+strident,+voice +consonantal,+sonorant	0.0	233	5816	185490	0.0
[m|w|ɥ] [k|p|t]	+labial,+sonorant -continuant,-voice	0.0	650	61620	137249	0.0
[z] [l]	+anterior,+strident,+voice +lateral	0.0	143	5816	70633	0.0
[s|ʃ] [b|d|g]	+strident,-voice +voice,-continuant	0.0	419	67461	52451	0.0
[z] [b|d|g]	+anterior,+strident,+voice +voice,-continuant	0.0	123	5816	52451	0.0
[b|f|m|p|v] [m]	+consonantal,+labial +labial,+nasal	0.0	467	127403	34568	0.0
[b|d|f|g|k|p|s|t|v|z|ʃ|ʒ] [b]	-sonorant +labial,+voice,-continuant	0.0	512	315850	16819	0.0
[k] [v|z|ʒ]	+dorsal,-voice +continuant,+voice	0.0	294	39285	44601	0.0
[g|k|ŋ] [d]	+dorsal,-continuant +voice,-strident	0.0	256	45948	29045	0.0
[v] [d|l|n|s|t|z]	+continuant,+labial,+voice +anterior	0.0	575	27122	249325	0.0
[z] [d|z|ʒ]	+anterior,+strident,+voice +coronal,+voice	0.0	115	5816	46524	0.0
[b|m|p] [f|p]	+labial,-continuant +labial,-voice	0.0	453	86193	48894	0.0
[l|s|z|ʃ|ʒ] [n|ʁ]	+continuant,+coronal +consonantal,-lateral	0.0	775	155573	79802	0.0
[l|n] [n|ʁ]	+anterior,+sonorant +consonantal,-lateral	0.0	601	93588	79802	0.0
[s|z] [d|z]	+anterior,+strident +anterior,+voice	0.0	327	63534	34861	0.0
[s|z|ʃ|ʒ] [s]	+strident +anterior,+strident,-voice	0.0	486	84940	57718	0.0
[l|n|ɲ] [n|ʁ]	+coronal,+sonorant +consonantal,-lateral	0.0	601	93999	79802	0.0
[v] [d|l|s|t|z]	+continuant,+labial,+voice +anterior,-nasal	0.0	543	27122	226370	0.0
[s|z] [b|d|g|v|z|ʒ]	+anterior,+strident +voice	0.0	543	63534	97052	0.0
[ʒ] [b|d|g]	+voice,-anterior +voice,-continuant	0.0	171	11663	52451	0.0
[ŋ] [d|z|ʒ]	+dorsal,+nasal +coronal,+voice	0.0	13	76	46524	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [ʒ]	+coronal +voice,-anterior	0.0	388	271142	11663	0.0
[g] [m|w|ɥ]	+dorsal,+voice +labial,+sonorant	0.0	139	6587	61620	0.0
[ʒ] [d|z]	+voice,-anterior +anterior,+voice	0.0	139	11663	34861	0.0
[g] [l|n]	+dorsal,+voice +anterior,+sonorant	0.0	171	6587	93588	0.0
[f|s|ʃ] [b|d|g]	+continuant,-voice +voice,-continuant	0.0	450	81549	52451	0.0
[v] [d|l|n|s|t|z|ɲ|ʃ|ʒ]	+continuant,+labial,+voice +coronal	0.0	590	27122	271142	0.0
[g] [l|n|ɲ]	+dorsal,+voice +coronal,+sonorant	0.0	171	6587	93999	0.0
[v|z|ʒ] [s|t]	+continuant,+voice +anterior,-voice	0.0	504	44601	120876	0.0
[g] [d|l|s|t|z]	+dorsal,+voice +anterior,-nasal	0.0	264	6587	226370	0.0
[w|ŋ|ʁ] [b]	+dorsal,+sonorant +labial,+voice,-continuant	0.0	251	80197	16819	0.0
[s|z|ʃ|ʒ] [s|z|ʃ|ʒ]	+strident +strident	0.0	580	84940	84940	0.0
[ʒ] [m]	+voice,-anterior +labial,+nasal	0.0	137	11663	34568	0.0
[s|z|ʃ|ʒ] [s|ʃ]	+strident +strident,-voice	0.0	516	84940	67461	0.0
[d|l|n|s|t|z] [ʒ]	+anterior +voice,-anterior	0.0	367	249325	11663	0.0
[m] [p]	+labial,+nasal +labial,-continuant,-voice	0.0	236	34568	34806	0.0
[f|s|ʃ] [f|s|ʃ]	+continuant,-voice +continuant,-voice	0.0	554	81549	81549	0.0
[d] [b|d|g]	+voice,-strident +voice,-continuant	0.0	265	29045	52451	0.0
[s|z] [d|z|ʒ]	+anterior,+strident +coronal,+voice	0.0	369	63534	46524	0.0
[ʒ] [f|p]	+voice,-anterior +labial,-voice	0.0	162	11663	48894	0.0
[z] [f|k|p|s|t|ʃ]	+anterior,+strident,+voice -voice	0.0	242	5816	218798	0.0
[f|k|p|s|t|ʃ] [v|z|ʒ]	-voice +continuant,+voice	0.0	669	218798	44601	0.0
[w|ʁ] [b]	+continuant,+dorsal +labial,+voice,-continuant	0.0	248	80121	16819	0.0
[l] [n|ʁ]	+lateral +consonantal,-lateral	0.0	507	70633	79802	0.0
[s|ʃ] [f|s|v|z|ʃ|ʒ]	+strident,-voice +continuant,-sonorant	0.0	621	67461	126150	0.0
[b|f|m|p|v] [p]	+consonantal,+labial +labial,-continuant,-voice	0.0	448	127403	34806	0.0
[g|k] [ʃ]	+dorsal,-sonorant -anterior,-voice	0.0	142	45872	9743	0.0
[b|d|g] [m]	+voice,-continuant +labial,+nasal	0.0	286	52451	34568	0.0
[m|w|ɥ] [d]	+labial,+sonorant +voice,-strident	0.0	284	61620	29045	0.0
[g|k|ŋ] [ʃ]	+dorsal,-continuant -anterior,-voice	0.0	142	45948	9743	0.0
[v|z|ʒ] [s|t|ʃ]	+continuant,+voice +coronal,-voice	0.0	512	44601	130619	0.0
[f|s|v|z|ʃ|ʒ] [s]	+continuant,-sonorant +anterior,+strident,-voice	0.0	572	126150	57718	0.0
[z|ʒ] [s|t]	+strident,+voice +anterior,-voice	0.0	308	17479	120876	0.0
[k] [b|f|m|p|v]	+dorsal,-voice +consonantal,+labial	0.0	474	39285	127403	0.0
[v|z|ʒ] [m]	+continuant,+voice +labial,+nasal	0.0	263	44601	34568	0.0
[d|z] [t]	+anterior,+voice -strident,-voice	0.0	314	34861	63158	0.0
[z] [d|s|t|z]	+anterior,+strident,+voice +anterior,-sonorant	0.0	201	5816	155737	0.0
[ʁ] [v]	+dorsal,-lateral +continuant,+labial,+voice	0.0	262	56847	27122	0.0
[ŋ|ʁ] [v]	+consonantal,+dorsal,+sonorant +continuant,+labial,+voice	0.0	262	56923	27122	0.0
[s|ʃ] [d]	+strident,-voice +voice,-strident	0.0	295	67461	29045	0.0
[g|k] [d]	+dorsal,-sonorant +voice,-strident	0.0	243	45872	29045	0.0
[d] [t]	+voice,-strident -strident,-voice	0.0	285	29045	63158	0.0
[k] [m]	+dorsal,-voice +labial,+nasal	0.0	245	39285	34568	0.0
[b|d|f|g|k|l|m|n|p|s|t|v|z|ŋ|ɲ|ʁ|ʃ|ʒ] [g]	+consonantal +dorsal,+voice	0.0	382	501340	6587	0.0
[b|d|g] [p]	+voice,-continuant +labial,-continuant,-voice	0.0	284	52451	34806	0.0
[n|ɲ] [s]	+coronal,+nasal +anterior,+strident,-voice	0.0	244	23366	57718	0.0
[f|s|v|z|ʃ|ʒ] [s|z|ʃ|ʒ]	+continuant,-sonorant +strident	0.0	687	126150	84940	0.0
[k] [b|m|p]	+dorsal,-voice +labial,-continuant	0.0	386	39285	86193	0.0
[s|z|ʃ|ʒ] [s|z]	+strident +anterior,+strident	0.0	487	84940	63534	0.0
[b|m|p] [b]	+labial,-continuant +labial,+voice,-continuant	0.0	252	86193	16819	0.0
[f|s|ʃ] [d]	+continuant,-voice +voice,-strident	0.0	322	81549	29045	0.0
[m|n|ŋ|ɲ] [ʃ|ʒ]	+nasal,-continuant +strident,-anterior	0.0	233	58010	21406	0.0
[z] [d|s|t|z|ʃ|ʒ]	+anterior,+strident,+voice +coronal,-sonorant	0.0	212	5816	177143	0.0
[k] [d]	+dorsal,-voice +voice,-strident	0.0	223	39285	29045	0.0
[b|v] [b|d|g|k|m|n|p|t|ŋ|ɲ]	+labial,+voice -continuant	0.0	688	43941	247710	0.0
[g] [d|l|n|s|t|z]	+dorsal,+voice +anterior	0.0	267	6587	249325	0.0
[s|t] [b]	+anterior,-voice +labial,+voice,-continuant	0.0	297	120876	16819	0.0
[m|w|ɥ] [l|ʁ]	+labial,+sonorant +consonantal,+continuant,+sonorant,-syllabic	0.0	583	61620	127480	0.0
[f|s|v|z|ʃ|ʒ] [s|ʃ]	+continuant,-sonorant +strident,-voice	0.0	606	126150	67461	0.0
[g] [f|v|w|ɥ]	+dorsal,+voice +continuant,+labial	0.0	139	6587	68262	0.0
[s|t|ʃ] [b]	+coronal,-voice +labial,+voice,-continuant	0.0	307	130619	16819	0.0
[m|n|ŋ|ɲ] [ɲ|ʃ|ʒ]	+nasal,-continuant -anterior	0.0	233	58010	21817	0.0
[d] [k]	+voice,-strident +dorsal,-voice	0.0	221	29045	39285	0.0
[z|ʒ] [s|t|ʃ]	+strident,+voice +coronal,-voice	0.0	312	17479	130619	0.0
[d|l|n|s|t|z] [g]	+anterior +dorsal,+voice	0.0	264	249325	6587	0.0
[n] [s]	+anterior,-lateral +anterior,+strident,-voice	0.0	237	22955	57718	0.0
[ʒ] [d|z|ʒ]	+voice,-anterior +coronal,+voice	0.0	151	11663	46524	0.0
[n|ɲ] [w]	+coronal,+nasal +back,+dorsal	0.0	151	23366	23274	0.0
[ʃ] [l|s|z|ʃ|ʒ]	-anterior,-voice +continuant,+coronal	0.0	251	9743	155573	0.0
[d] [g|k]	+voice,-strident +dorsal,-sonorant	0.0	235	29045	45872	0.0
[l] [j]	+lateral +high,-lateral	0.0	208	70633	14780	0.0
[ʃ] [f|l|s|v|z|ʁ|ʃ|ʒ]	-anterior,-voice +consonantal,+continuant	0.0	320	9743	253630	0.0
[n|ɲ] [s|z]	+coronal,+nasal +anterior,+strident	0.0	248	23366	63534	0.0
[l|s|z] [n|ʁ]	+anterior,+continuant +consonantal,-lateral	0.0	666	134167	79802	0.0
[d] [g|k|ŋ]	+voice,-strident +dorsal,-continuant	0.0	235	29045	45948	0.0
[d] [d|z|ʒ]	+voice,-strident +coronal,+voice	0.0	236	29045	46524	0.0
[n] [ʃ]	+anterior,-lateral -anterior,-voice	0.0	96	22955	9743	0.0
[z] [k]	+anterior,+strident,+voice +dorsal,-voice	0.0	97	5816	39285	0.0
[d|l|n|s|t|z|ɲ|ʃ|ʒ] [g]	+coronal +dorsal,+voice	0.0	271	271142	6587	0.0
[d|n|t] [ʒ]	+anterior,-continuant +voice,-anterior	0.0	235	115158	11663	0.0
[d|n|t|ɲ] [ʒ]	+coronal,-continuant +voice,-anterior	0.0	235	115569	11663	0.0
[f|s|v|z|ʃ|ʒ] [s|z]	+continuant,-sonorant +anterior,+strident	0.0	573	126150	63534	0.0
[f|s|ʃ] [f|s|v|z|ʃ|ʒ]	+continuant,-voice +continuant,-sonorant	0.0	649	81549	126150	0.0
[b|v] [b|d|g|k|p|t]	+labial,+voice -continuant,-sonorant	0.0	584	43941	189700	0.0
[g|k|ŋ] [b|f|m|p|v]	+dorsal,-continuant +consonantal,+labial	0.0	489	45948	127403	0.0
[d|n|t] [z|ʒ]	+anterior,-continuant +strident,+voice	0.0	286	115158	17479	0.0
[d|n|t|ɲ] [z|ʒ]	+coronal,-continuant +strident,+voice	0.0	286	115569	17479	0.0
[n|ɲ] [ʃ]	+coronal,+nasal -anterior,-voice	0.0	96	23366	9743	0.0
[g|k] [b|f|m|p|v]	+dorsal,-sonorant +consonantal,+labial	0.0	486	45872	127403	0.0
[j|ʁ] [v]	+continuant,-lateral +continuant,+labial,+voice	0.0	280	71627	27122	0.0
[t] [b]	-strident,-voice +labial,+voice,-continuant	0.0	207	63158	16819	0.0
[ʃ] [f|s|ʃ]	-anterior,-voice +continuant,-voice	0.0	179	9743	81549	0.0
[z] [l|n]	+anterior,+strident,+voice +anterior,+sonorant	0.0	148	5816	93588	0.0
[g] [d|l|n|s|t|z|ɲ|ʃ|ʒ]	+dorsal,+voice +coronal	0.0	268	6587	271142	0.0
[b|v] [b|d|f|g|k|p|s|t|v|z|ʃ|ʒ]	+labial,+voice -sonorant	0.0	746	43941	315850	0.0
[z] [l|n|ɲ]	+anterior,+strident,+voice +coronal,+sonorant	0.0	148	5816	93999	0.0
[g|k|ʁ] [b]	+consonantal,+dorsal,-nasal +labial,+voice,-continuant	0.0	263	102719	16819	0.0
[g|k|ŋ] [b|m|p]	+dorsal,-continuant +labial,-continuant	0.0	398	45948	86193	0.0
[n] [s|z]	+anterior,-lateral +anterior,+strident	0.0	241	22955	63534	0.0
[m|n|ŋ|ɲ] [ʃ]	+nasal,-continuant -anterior,-voice	0.0	150	58010	9743	0.0
[d|l|s|t|z] [ʒ]	+anterior,-nasal +voice,-anterior	0.0	324	226370	11663	0.0
[g|k] [b|m|p]	+dorsal,-sonorant +labial,-continuant	0.0	395	45872	86193	0.0
[b|d|g] [d]	+voice,-continuant +voice,-strident	0.0	245	52451	29045	0.0
[z] [f|l|s|v|z|ʁ|ʃ|ʒ]	+anterior,+strident,+voice +consonantal,+continuant	0.0	241	5816	253630	0.0
[n] [ʃ|ʒ]	+anterior,-lateral +strident,-anterior	0.0	139	22955	21406	0.0
[b|d|g|k|p|t] [b]	-continuant,-sonorant +labial,+voice,-continuant	0.0	354	189700	16819	0.0
[k] [m|n|ŋ|ɲ]	+dorsal,-voice +nasal,-continuant	0.0	299	39285	58010	0.0
[ɲ|ʃ|ʒ] [f|s|ʃ]	-anterior +continuant,-voice	0.0	264	21817	81549	0.0
[s|ʃ] [b|d|g|v|z|ʒ]	+strident,-voice +voice	0.0	505	67461	97052	0.0
[ɲ|ʃ|ʒ] [m|n|ŋ|ɲ]	-anterior +nasal,-continuant	0.0	222	21817	58010	0.0
[g|k] [m]	+dorsal,-sonorant +labial,+nasal	0.0	248	45872	34568	0.0
[ʃ] [l|s|z]	-anterior,-voice +anterior,+continuant	0.0	225	9743	134167	0.0
[g|k|ŋ] [m]	+dorsal,-continuant +labial,+nasal	0.0	248	45948	34568	0.0
[n|ɲ] [ʃ|ʒ]	+coronal,+nasal +strident,-anterior	0.0	139	23366	21406	0.0
[n] [ɲ|ʃ|ʒ]	+anterior,-lateral -anterior	0.0	139	22955	21817	0.0
[d|t] [v|z|ʒ]	-strident +continuant,+voice	0.0	398	92203	44601	0.0
[k] [d|z]	+dorsal,-voice +anterior,+voice	0.0	229	39285	34861	0.0
[ʃ|ʒ] [m|n|ŋ|ɲ]	+strident,-anterior +nasal,-continuant	0.0	218	21406	58010	0.0
[d|n|t] [g]	+anterior,-continuant +dorsal,+voice	0.0	170	115158	6587	0.0
[d|n|t|ɲ] [g]	+coronal,-continuant +dorsal,+voice	0.0	170	115569	6587	0.0
[t] [t]	-strident,-voice -strident,-voice	0.0	389	63158	63158	0.0
[m|w|ɥ] [f|p]	+labial,+sonorant +labial,-voice	0.0	338	61620	48894	0.0
[n|ɲ] [ɲ|ʃ|ʒ]	+coronal,+nasal -anterior	0.0	139	23366	21817	0.0
[v|z|ʒ] [m|n|ŋ|ɲ]	+continuant,+voice +nasal,-continuant	0.0	313	44601	58010	0.0
[ɲ] [w]	+nasal,-anterior +back,+dorsal	0.0	19	411	23274	0.0
[m|w|ɥ] [d|z]	+labial,+sonorant +anterior,+voice	0.0	284	61620	34861	0.0
[f|s|ʃ] [b|d|g|v|z|ʒ]	+continuant,-voice +voice	0.0	545	81549	97052	0.0
[s|t] [b|v]	+anterior,-voice +labial,+voice	0.0	445	120876	43941	0.0
[s|t|ʃ] [b|v]	+coronal,-voice +labial,+voice	0.0	462	130619	43941	0.0
[s|ʃ] [d|z]	+strident,-voice +anterior,+voice	0.0	295	67461	34861	0.0
[z] [b|m|p]	+anterior,+strident,+voice +labial,-continuant	0.0	136	5816	86193	0.0
[b|d|g] [m|n|ŋ|ɲ]	+voice,-continuant +nasal,-continuant	0.0	335	52451	58010	0.0
[s] [b|d|g]	+anterior,+strident,-voice +voice,-continuant	0.0	334	57718	52451	0.0
[ʃ|ʒ] [f|s|ʃ]	+strident,-anterior +continuant,-voice	0.0	253	21406	81549	0.0
[m|w|ɥ] [d|z|ʒ]	+labial,+sonorant +coronal,+voice	0.0	324	61620	46524	0.0
[f|s|ʃ] [d|z]	+continuant,-voice +anterior,+voice	0.0	322	81549	34861	0.0
[v] [b|d|g|k|m|n|p|t|ŋ|ɲ]	+continuant,+labial,+voice -continuant	0.0	495	27122	247710	0.0
[m|n|ŋ|ɲ] [g]	+nasal,-continuant +dorsal,+voice	0.0	118	58010	6587	0.0
[t] [b|v]	-strident,-voice +labial,+voice	0.0	318	63158	43941	0.0
[s|ʃ] [d|z|ʒ]	+strident,-voice +coronal,+voice	0.0	337	67461	46524	0.0
[m|n|ŋ|ɲ] [ɥ]	+nasal,-continuant +labial,-back	0.0	89	58010	3778	0.0
[b|d|g] [z|ʒ]	+voice,-continuant +strident,+voice	0.0	182	52451	17479	0.0
[f|s|ʃ] [d|z|ʒ]	+continuant,-voice +coronal,+voice	0.0	370	81549	46524	0.0
